id,school_id,constituent_id,staff_id,occurred_at,interaction_type,direction,purpose,outcome,ask_amount,significant,subject,notes,follow_up_date,related_opportunity_id,related_campaign_id,related_gift_id,record_source
7835,1,12624,7,2025-10-26T16:00:00Z,email,outbound,cultivation,connected,,false,University update,Contacted Ethan Lopez with a general university update. They welcomed occasional news but made no commitment.,,,,,advancement_entry
7836,1,7839,7,2024-05-11T17:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Jae James the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7837,1,7839,7,2026-06-29T17:00:00Z,note,outbound,cultivation,no_response,,false,University update,"Contacted Jae James with a general university update. The outreach did not receive a response, and no immediate next step was recorded.",,,,,advancement_entry
7838,1,1899,7,2024-06-07T19:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Pablo Morris the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7839,1,1899,8,2025-06-23T17:00:00Z,note,internal,data_update,information_updated,,false,Record review,"Reviewed Pablo Morris's record and updated the contact or employment details that could be confirmed. No new gift, engagement, or solicitation activity was added.",,,,,advancement_entry
7840,1,7372,7,2024-10-01T18:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Tristan Basu the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7841,1,7372,9,2025-04-06T18:00:00Z,note,outbound,cultivation,no_response,,false,University update,"Contacted Tristan Basu with a general university update. The outreach did not receive a response, and no immediate next step was recorded.",,,,,advancement_entry
7842,1,13109,7,2024-10-27T16:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Aisha Chang the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7843,1,13109,9,2025-02-19T14:00:00Z,note,outbound,cultivation,no_response,,false,University update,Attempted outreach using the available contact information but did not connect. No additional action was recorded beyond a future retry.,,,,,advancement_entry
7844,1,8060,7,2024-08-04T17:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including service projects and upcoming engagement opportunities. No response was recorded, so the constituent remained in the general update audience.",,,,,advancement_entry
7845,1,8060,9,2026-04-20T16:00:00Z,email,outbound,cultivation,no_response,,false,University update,"Contacted Dylan Gray with a general university update. The outreach did not receive a response, and no immediate next step was recorded.",,,,,advancement_entry
7846,1,8069,7,2024-06-12T20:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including student scholarships and upcoming engagement opportunities. The outreach closed without a response or a personal solicitation follow-up.",,,,,advancement_entry
7847,1,8069,7,2025-06-10T16:00:00Z,call,outbound,cultivation,no_response,,false,University update,"Sent a short follow-up email about upcoming alumni programs. The constituent did not reply, and the record contains no new preference or commitment.",,,,,advancement_entry
7848,1,5708,7,2024-05-14T13:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including alumni programs and upcoming engagement opportunities. No response was recorded, so the constituent remained in the general update audience.",,,,,advancement_entry
7849,1,5708,8,2026-05-03T17:00:00Z,note,internal,data_update,information_updated,,false,Record review,"Reviewed Julian Armstrong's record and updated the contact or employment details that could be confirmed. No new gift, engagement, or solicitation activity was added.",,,,,advancement_entry
7850,1,17551,7,2024-02-23T16:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including alumni programs and upcoming engagement opportunities. The message did not receive a reply, and the record contains no next action.",,,,,advancement_entry
7851,1,17551,7,2026-03-17T16:00:00Z,email,outbound,cultivation,connected,,false,University update,"Connected and confirmed that the current contact information is accurate. The conversation was cordial, with no gift discussion or immediate next step.",,,,,advancement_entry
7852,1,16658,7,2024-05-16T20:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including campus research and upcoming engagement opportunities. The outreach closed without a response or a personal solicitation follow-up.",,,,,advancement_entry
7853,1,16658,7,2025-06-08T19:00:00Z,call,outbound,cultivation,connected,,false,University update,Contacted Amir Nguyen with a general university update. They welcomed occasional news but made no commitment.,,,,,advancement_entry
7854,1,8791,7,2024-07-13T19:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Saanvi Blake the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7855,1,8791,9,2026-01-18T17:00:00Z,call,outbound,cultivation,no_response,,false,University update,"Contacted Saanvi Blake with a general university update. The outreach did not receive a response, and no immediate next step was recorded.",,,,,advancement_entry
7856,1,632,7,2024-10-26T18:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Cedric Green the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7857,1,632,7,2025-09-25T17:00:00Z,note,outbound,cultivation,no_response,,false,University update,"Contacted Cedric Green with a general university update. The outreach did not receive a response, and no immediate next step was recorded.",,,,,advancement_entry
7858,1,884,7,2024-04-08T19:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including student scholarships and upcoming engagement opportunities. No reply was received, and no fundraising follow-up was scheduled.",,,,,advancement_entry
7859,1,884,8,2025-03-06T15:00:00Z,email,internal,data_update,information_updated,,false,Record review,"Verified the profile information currently available to the school. No new engagement, gift, or solicitation activity was identified during the review.",,,,,advancement_entry
7860,1,8929,7,2024-08-30T20:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including student life and upcoming engagement opportunities. No reply was received, and no fundraising follow-up was scheduled.",,,,,advancement_entry
